review_id,username,rating,review,like_count,tanggal,hari,bulan,tahun,jam,reply,tanggal_reply,app_version
f14bdb95-54d8-4b29-9bf4-46954a324382,Iqmal Herisma,1,"oon banget, sekelas BCA ga ngerti kalau maintenence semestinya aplikasi ditutup akses loginnya agar tidak terjadi hal yg tidak diinginkan. transaksi gagal, namun saldo tetap terpotong better kedepannya yg masih taro uang d BCA tarik aja. ga bisa menjaga kepercayaan konsumen",0,2025-09-11 16:40:00,Thursday,2025-09,2025,16:40:00,"Mohon maaf atas kendala yang Bapak/Ibu alami, kami sarankan untuk pengecekan lebih lanjut dapat menghubungi layanan Halo BCA di 1500888. Sebagai informasi untuk bebas biaya pulsa dapat download aplikasi haloBCA di App Store atau Play Store.",,
83c3a19d-d831-4b64-b20c-04cc027340c5,Syahril Hardiman,1,gimana ini? transaksi Qris gagal tapi saldo kepotong mulu!. tiap ngehubungin CS nya buat ngejelasin malah di read doang langsung di tutup,0,2025-09-11 16:26:03,Thursday,2025-09,2025,16:26:03,"Mohon maaf atas kendala yang Bapak/Ibu alami, kami sarankan untuk pengecekan lebih lanjut dapat menghubungi layanan Halo BCA di 1500888. Sebagai informasi untuk bebas biaya pulsa dapat download aplikasi haloBCA di App Store atau Play Store.",,2.8.1
077c585e-cf84-40fb-8368-0d8536ecb54d,Rendi,1,transaksi via qris gagal saldo terpotong dah 1x24 jam saldo belum kembali juga..,0,2025-09-11 16:23:53,Thursday,2025-09,2025,16:23:53,"Mohon maaf atas kendala yang Bapak/Ibu alami, kami sarankan untuk pengecekan lebih lanjut dapat menghubungi layanan Halo BCA di 1500888. Sebagai informasi untuk bebas biaya pulsa dapat download aplikasi haloBCA di App Store atau Play Store.",,2.8.1
58a58b3f-615b-49f9-8acc-144b000c16eb,Jhon Chamelo,1,saldo tidak kembali setelah melakukan transaksi yg gagal. tapi saldo tetap terpotong. mencoba melapor ke cs namun cs mengalihkan ke sana sini . sudah 3x saya mengalami kaya gini,0,2025-09-11 15:36:26,Thursday,2025-09,2025,15:36:26,"Mohon maaf atas kendala yang Bapak/Ibu alami, kami sarankan untuk pengecekan lebih lanjut dapat menghubungi layanan Halo BCA di 1500888. Sebagai informasi untuk bebas biaya pulsa dapat download aplikasi haloBCA di App Store atau Play Store.",,
2a173840-04ec-4f2e-8552-5edc20fa682a,Bayu,1,gembel salah sekali langsung blokir ribet bego,0,2025-09-11 14:44:21,Thursday,2025-09,2025,14:44:21,"Mohon maaf atas kendala yang dialami, jika myBCA terblokir bisa menghubungi layanan Halo BCA 1500888 atau melalui aplikasi Halo BCA dengan cara download aplikasi haloBCA melalui Play Store/App Store. Untuk menghubungi haloBCA dari aplikasi tdk dikenakan pulsa.",,2.8.1
cb932648-af76-4b77-a4a2-15b92ecbf4ae,Adi Pramana,1,transaksi Qris gagal tapi saldo keporong...gak jelas nih aplikasi,0,2025-09-11 14:42:56,Thursday,2025-09,2025,14:42:56,"Mohon maaf atas kendala yang Bapak/Ibu alami, kami sarankan untuk pengecekan lebih lanjut dapat menghubungi layanan Halo BCA di 1500888. Sebagai informasi untuk bebas biaya pulsa dapat download aplikasi haloBCA di App Store atau Play Store.",,2.8.1
ec54bc83-bfed-4ea2-8b44-7c47b787ff90,Nanda Syahputralubis3,1,saya kecewa dengan pihak BCA saldo awal 700 ribu terus saya transfer ke sesama BCA yang masuk hanya 650 ribu mohon di bantu kak,0,2025-09-11 13:15:35,Thursday,2025-09,2025,13:15:35,"Mohon maaf atas ketidaknyamanannya. Jika yang dimaksud selisih saldo sebesar Rp50.000,- pada mutasi disebabkan adanya ketentuan saldo mengendap minimal bagi rekening seperti rekening Tahapan, sesuai dengan ketentuan saldo minimum ditahan. Sebagai informasi, saldo mengendap tidak terlihat pada saat melakukan pengecekan saldo seperti di mesin ATM.",,
050dff0d-65d3-4272-8b5a-d88ed0963135,Thaa,1,"dikit dikit logout dan minta login lagi. padahal udah pakai biometrik,dikira permintaan OTP gak pakai pulsa saja. ya kalo cuma 100 atau 200 perak. ini sekitar 2000 per SMS. menyusahkan saja. semakin kesini semakin buruk fasilitas ini.",2,2025-09-11 12:08:45,Thursday,2025-09,2025,12:08:45,"Mohon maaf atas kendala yang Bapak/Ibu alami. Mohon dipastikan nomor HP yang terhubung berada pada slot SIM 1, jaringan internet stabil, memiliki ketersediaan pulsa yang cukup serta tidak menggunakan WiFi.",,2.8.1
148d366d-e580-45c9-ae8f-146428587033,rifky malik,1,BALIKIN SALDO GUE COY,0,2025-09-11 11:57:42,Thursday,2025-09,2025,11:57:42,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, mohon dapat informasikan detail kendala yang dimaksud agar kami informasikan lebih lanjut sesuai kebutuhan.",,2.8.1
aa6e0094-441b-45d2-8b4a-d5f3a154ed23,fnd. diii,1,"saat saya mau login ke my BCA dan sudah memasukan id dan pasword, saya di arahkan untuk memasukan nomer, tetapi saat memilih kode wilayah tidak tersedia untuk Indonesia, itu bagaimana maksudnya ya",0,2025-09-11 11:18:43,Thursday,2025-09,2025,11:18:43,"Mohon maaf atas ketidaknyamanannya, jika Bapak/Ibu menggunakan nomor handphone e-Banking dengan nomor handphone Indonesia yang telah terdaftar sebelumnya, maka saat melakukan verifikasi Bapak/Ibu tidak perlu memilih ""Tambah Nomor Handphone"", namun Bapak/Ibu dapat pilih nomor yang telah terdaftar dan kemudian mengikuti informasi selanjutnya.",,2.8.1
1c3109bd-1b7c-40c8-8f79-ab9fa10cad82,Alif mita Husni,1,tolonglah aplikasi ini terlalu berat untuk hp ram 4,0,2025-09-11 11:13:33,Thursday,2025-09,2025,11:13:33,Mohon maaf atas ketidaknyamanannya. Saran dan ulasan Bapak/Ibu akan menjadi bahan evaluasi bagi kami ke depannya untuk pengembangan aplikasi yang lebih baik.,,2.5.2
7a01951b-0c99-40a9-8acc-d57f7e45a578,Muhamad Reza Firdaus,1,"parah sumpah, 3x bayar qris saldo ganyampe ke merchant, di mutasi saldo kepotong, sudah hampir 24 jam tidak ada reffund, ngehubungi hallo bca juga gabisa ngasih kejelasan kapan akan di reffund nya, terima kasih ya, saya gaakan pake bca lagi, kapok se kapok kapoknya",1,2025-09-11 11:05:07,Thursday,2025-09,2025,11:05:07,"Mohon maaf atas kendala yang Bapak/Ibu alami, untuk pengembalian dana kami belum dapat memastikan. Kami sarankan untuk pengecekan lebih lanjut dapat menghubungi layanan Halo BCA di 1500888. Sebagai informasi untuk bebas biaya pulsa dapat download aplikasi haloBCA di App Store atau Play Store.",,2.8.1
4e18ad50-2043-48e0-b942-eb4352d04e41,Naek Babi Juga Enak,1,"transaksi gagal saldo terpotong, gada keterangan kapan di balikinnya hadehhh, percuma menghubungi cust gabisa apa² kek org bloon",0,2025-09-11 11:00:31,Thursday,2025-09,2025,11:00:31,"Mohon maaf atas kendala yang Bapak/Ibu alami, untuk pengembalian dana kami belum dapat memasikan. Kami sarankan untuk pengecekan lebih lanjut dapat menghubungi layanan Halo BCA di 1500888. Sebagai informasi untuk bebas biaya pulsa dapat download aplikasi haloBCA di App Store atau Play Store.",,2.8.1
e90d4c06-e73d-4fe4-b706-5e914aeeab9c,Salma Kitty,1,"TOLONG BANGET INI TRANSAKSI QRIS GAK MASUKKKK, KETERANGAN DI APLIKASI ""PEND"" TAPI SALDO KEPOTONG 😭😭😭",0,2025-09-11 10:45:44,Thursday,2025-09,2025,10:45:44,"Mohon maaf atas kendala yang Bapak/Ibu alami, kami sarankan untuk pengecekan lebih lanjut dapat menghubungi layanan Halo BCA di 1500888. Sebagai informasi untuk bebas biaya pulsa dapat download aplikasi haloBCA di App Store atau Play Store.",,2.8.1
e79cf392-8f81-47df-809b-61b6bf41d01f,Binda Novalina,2,saya qriss 1 gagal kepotong 2xny kepotong lagi tapi pending..gmn si ini bca ..gak pernah begini loh,0,2025-09-11 09:39:34,Thursday,2025-09,2025,09:39:34,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,
56b46ade-9f72-4bb4-bed2-70e9890e10f1,PARINDURI CHANEL,1,"sayang sekali sistem my bca, masalah tidak bisa di selesaikan cs,malah disuruh harus ke kantor cabang, dmna domisili jauh dari kantor cabang, jalan ke kantor cabang sama aja habis biaya sama dengan saldo saya yang di debet, padahal laporan email masuk ada 1 transaksi qris bermasalah dan sudah di konfirmasi, tiba2 saldo yang di debet otomatis sistem 2 kali debet kalau begini kita yang nombok dong.... maaf untuk saat ini SALDO saya kosongkan dulu sampai kendala saya terselsaikan 🙏🙏🙏🙏",1,2025-09-11 09:07:07,Thursday,2025-09,2025,09:07:07,"Mohon maaf atas ketidaknyamanannya, ulasan Bapak/Ibu menjadi bahan evaluasi kami guna meningkatkan layanan di masa mendatang agar kami senantiasa dapat memberikan pelayanan prima serta melayani kebutuhan perbankan Bapak/Ibu.",,2.8.1
21f70174-a853-4dd2-b104-f19355006498,Anita Cerindra,1,sengaja sya kasih bintang 1 sangat kecewa dengan bank bca ini kenapa tiba2 akun sya terblokir tanpa sebab yg jelas berhari2 dan semudah itu lah bank bisa memblokir tanpa klarifikasi apapun padahal w adalah custamer setia bca tapi skrg jadi elfel karna sistem nya jelek dan kacau karna bisa mudah blokir tanpa bukti.. harus nya jadi bank no 1 tpi jelek bgt buruk kerja nya yg proposional.,1,2025-09-11 09:03:22,Thursday,2025-09,2025,09:03:22,"Mohon maaf atas kendala yang Bapak/Ibu alami, kami sarankan untuk pengecekan lebih lanjut dapat menghubungi layanan Halo BCA di 1500888. Sebagai informasi untuk bebas biaya pulsa dapat download aplikasi haloBCA di App Store atau Play Store.",,2.8.1
cae50252-5b81-42a4-ac58-dc477b0a7cdc,Natanael Steve,1,"kecewa, 3x gagal transaksi qris,tapi saldo terpotong, seharusnya masih utuh apabila terjadi gagal transaksi, sudah hubungi cs lewat WhatsApp tapi pesan saya malah dibilang saya tidak merespons,gak masuk, padahal sudah centang 2 dan itu jelass",1,2025-09-11 09:00:13,Thursday,2025-09,2025,09:00:13,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
3ddaf8b6-5ec6-4d63-bcbb-c82965a8d189,Puspita Maharani,1,"kalo bisa saya ga kasih bintang, kenapa? karena saldo saya 170rb belum kembali sejak transaksi gagal 5x, apakah selelet itu bca problem solvingnya? knp bisa kesedot jg ya padahal kan gagal? dan knp bisa gagal padahal pake wifi dan ga gangguan:) sebobrok itukah bca?",3,2025-09-11 08:40:37,Thursday,2025-09,2025,08:40:37,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
6080b26e-772b-4dc2-9277-fa842d27ce26,Randragon.,1,woy qris nya baikin dong ini saya qris sampai 2 kali saldo terpotong tapi tidak masuk ke rekening penerima kocak,0,2025-09-11 07:59:08,Thursday,2025-09,2025,07:59:08,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
79f0ccbf-070b-43c3-bbf4-9d8d4cecadb6,Muhamad Hilman,1,"bentar nih mau tanya dulu saya tadi isi uang 70rb kebetulan saya belum bayar admin bulan sekarang nah yang tersisa di bca saya cuman ada 20rb, pertanyaan nya kemana yang 36rb itu kok ngedadak ilang, udah saya cek juga tetep aja ga ada, kalo kaya gini gimana udah mah biaya admin nya mahal masa uang itu bisa ilang, admin yang bulan lalu juga udah di bayar ini bukti nya masih ada, udah download ualo bca tetep aja susah masuk verifikasi nya",0,2025-09-11 07:38:26,Thursday,2025-09,2025,07:38:26,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, untuk kendala tersebut mohon dapat menginformasikan detail gambar kendala yang dialami ke layanan X (Twitter) @HaloBCA atau Email halobca@bca.co.id atau Halo BCA Chat: akses melalui www.bca.co.id atau WhatsApp BCA 08111500998 agar dibantu lebih lanjut.",,2.8.1
826cd45f-b013-4a0d-b07a-ba619f32bac9,Chika Byanti,1,ini kenapa transaksi gagal tp saldo ketarik,0,2025-09-11 07:12:53,Thursday,2025-09,2025,07:12:53,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
4e2044da-6896-4002-922d-8ade84f7a6c1,Deri Herdiansyah,1,transaksi gagal tapi saldo belum kembali . . mohon bantuan refund saldo,0,2025-09-11 07:08:19,Thursday,2025-09,2025,07:08:19,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
009fd104-1771-4a3f-89c8-fda29f7f9b49,Erwindi Saputra,1,"TRANSAKSI GAGAL, SALDO TETEP KEPOTONG. ANEH! KE HALO BCA, KE X, KE WA GA ADA BALASAN!",0,2025-09-11 06:35:28,Thursday,2025-09,2025,06:35:28,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
ac8317dd-f0a3-4505-b1b3-028f9b5f126d,Rabil Mt,1,kode otp gak masuk masuk,0,2025-09-11 06:33:31,Thursday,2025-09,2025,06:33:31,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, jika yang dimaksud terkait kode OTP yang belum diterima, mohon memastikan ketersediaan pulsa, koneksi stabil dan nomor HP aktif dan sesuai serta dipastikan tidak ada kendala pada perangkat dalam penerimaan OTP.",,
b3bb8a07-bcca-41bd-ace0-707a56c1f48a,Al Fatonah,2,Kak tadi malam saya transaksi Qris Saldonya berkurang tapi Pengiriman Pending atau gagal. Tolong Bantuannya Min,0,2025-09-11 06:32:34,Thursday,2025-09,2025,06:32:34,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
fed3c4f8-ed4c-4f56-af30-a2e4a4e8b789,Alicee,1,"bayar lewat qris lumayan banyak saldonya udh ke potong tapi statusnya gagal, tolong kalo lagi gangguan aplikasinya kunci duluuuu..",0,2025-09-11 05:28:28,Thursday,2025-09,2025,05:28:28,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
ba938d64-fc18-4d77-a91c-e979dcf0f33e,Mush,1,"gagal transfer pkek qris tapi masih berkurang saldonya dan gk ada penyelesaian sama sekali. Tolong keamanan bca dierbaiki lagi udah sering uang saya hilang gara""kyak gini dan masih gk ada tindakan lanjutnya. dah hubungi halo bca cuma jawab suruh tranfer biasa. trus gmna dengan uang saya yang hilang",0,2025-09-11 05:19:48,Thursday,2025-09,2025,05:19:48,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
37a70145-182f-4f51-bec6-0f7fb29e5abb,Ahmad Badrid Dujya,2,udah dari jam 12 malem transksi gagal gak di balimin lagi uangnya kacauu,1,2025-09-11 04:50:32,Thursday,2025-09,2025,04:50:32,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,
b20275c8-6bf0-46a5-a832-a2a586486bc4,Elsyanum Zera04,1,"saldo saya hilang karna transaksi yang gagal terus tapi saldo saya berkurang berkali kali setiap saya krim ggal saldo terptong juga gimana solusi nya ,saya sudah menghubungi halo bca tapi tanggapan nya malah sibuk dan tidak bisa d hubungi dengan alasan sedang melayani nasabah lain terus",1,2025-09-11 04:27:29,Thursday,2025-09,2025,04:27:29,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,
2ad727c3-58c0-4ab0-8b5a-e597a1104852,Jul Andriyani,2,sering tiba2 tekeluar m bangking nya,1,2025-09-11 04:24:05,Thursday,2025-09,2025,04:24:05,Mohon maaf atas kendala yang Bapak/Ibu alami. Saat ini tidak ada kendala penggunaan fasilitas myBCA dan dalam keadaan normal. Mohon memastikan jaringan dalam kondisi stabil. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,,
62f973df-786c-44fc-9e69-a7ebbcbeab24,STARLIGHT CHANNEL,1,"ini gimana??tanggal 10/9/2025 saya Transaksi 3x Gagal,tapi Saldo saya berkurang!!! saldo saya bakal balik lagi atau tidak?parah banget bca ni",1,2025-09-11 04:05:53,Thursday,2025-09,2025,04:05:53,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
5ddf9167-db38-4b41-9a1a-8ca3251273de,muhammad Sony,1,BALIKIN DUIT GUA KNTL,1,2025-09-11 04:00:40,Thursday,2025-09,2025,04:00:40,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
e96b0d94-2b78-4f77-82ce-a7afa4b7b4e4,Jono Maulana,1,"halo admin BCA. maaf untuk QR BCA harapa diperbaiki ,soalnya bnyak konsumen gagal transaksi Qris bca saldo berkurang ,alias hilang. dan penanganan nya slow respon.",0,2025-09-11 03:53:33,Thursday,2025-09,2025,03:53:33,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
d9275b8f-be8e-4ef4-80d3-094f7bc6fd31,ALMA RST,1,aplikai pembajak data. udh berhasil di suruh masukin data data data lg. 4 kali begitu trusss.. juh,0,2025-09-11 03:44:34,Thursday,2025-09,2025,03:44:34,"Mohon maaf atas ketidaknyamanan Bapak/Ibu, untuk kendala tersebut mohon dapat menginformasikan detail gambar kendala yang dialami ke layanan X (Twitter) @HaloBCA atau Email halobca@bca.co.id atau Halo BCA Chat: akses melalui www.bca.co.id atau WhatsApp BCA 08111500998 agar dibantu lebih lanjut.",,
84a216bd-534d-4c97-a3b5-29f1958342a2,Maulana Saleh,1,TEMEN SAYA TF JAM 12 MALAM SAMPAI SEKARANG JAM 7.33 PAGI TIDAK MASUK MASUK GIMANA YA LAGI EROR KAH ? padahal saldo sudah berkurang TOLONG DI PERBAIKI / balas email saya,0,2025-09-11 03:36:09,Thursday,2025-09,2025,03:36:09,"Mohon maaf atas ketidaknyamanannya Bapak/Ibu. Sesuai informasi sebelumnya, jika yang Bapak/Ibu maksud melakukan transfer dari bank lain ke Rekening BCA maka Rekening BCA sebagai penerima dana bersifat pasif. Terkait hal tersebut kami sarankan Bapak/Ibu konfirmasi ke bank pengirim",,2.8.1
821643c5-bacc-4140-8cd3-0eb1ebf551cb,Arfan Pratama,1,"saya udah melakukan pembayaran qiris tetapi bukti transaksi gagal & aq cek mutasi rek statusnya ke debit bagaimana tanggung jawabnya nich,,sedangkan pihak merchant tidak meneriman pembayaran ato masuk saldo.BCA gila nich nominal yg aq alami buka kecil",0,2025-09-11 03:32:24,Thursday,2025-09,2025,03:32:24,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
992d5456-b1dc-455d-b998-7e11a3d086f1,Dwi Febriyanti,2,"Saya kirim saldo ke rekening bca tapi saldo tidak bertambah, hanya ada mutasinya saja. Bagaimana ini? Ini saya baru buat rekening beberapa hari yang lalu dan itu transaksi pertama saya.",1,2025-09-11 03:23:08,Thursday,2025-09,2025,03:23:08,"Mohon maaf atas ketidaknyamanannya Bapak/Ibu. Apabila terdapat pengurangan saldo dan tidak terdapat transaksi dana keluar pada mutasi rekening, hal tersebut disebabkan karena ketentuan saldo mengendap. Saldo mengendap tdk terlihat pada saat pengecekan saldo. Untuk saldo efektif yang dapat dipergunakan, yaitu yang terdapat pada menu Informasi Saldo.",,2.8.1
0e322bcc-8b79-4909-a25d-9be7b8895652,Yusron Budi W,2,"Halo my bca, mau kasih saran aja, sistem mbangking nya di benerin lagi buat kedepan nya, saya tadi malam habis belanja, terus mau bayar pake qris di my bca, kok keterangan nya halaman tidak tersedia, saya ulangi sampe 3x ga berhasil juga qris nya/GAGAL, tapi aneh nya saldo berkurang, hadehhh",2,2025-09-11 03:04:03,Thursday,2025-09,2025,03:04:03,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
8bf12864-0621-4478-92d2-948e318fd183,phetaqilan ex,1,susah amat mau nyampein keluhan,0,2025-09-11 02:57:55,Thursday,2025-09,2025,02:57:55,"Mohon maaf atas ketidaknyamanannya Bapak/Ibu, dikhawatirkan layanan Halo BCA 1500888 sedang padat sehingga Bapak/Ibu masih dalam antrean. Silakan dapat mencoba menghubungi kembali secara berkala. Sebagai informasi untuk menghubungi layanan Halo BCA di 1500888 bebas biaya pulsa dapat download aplikasi haloBCA di App Store atau Play Store Bapak/Ibu.",,2.8.1
0f01b995-52ce-42c2-a43f-a7595165b5e5,Hendra Bahh,1,ini BCA eror .. pembayaran gagal tapi saldo kepotong,0,2025-09-11 02:43:31,Thursday,2025-09,2025,02:43:31,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
79e2a508-2d47-4c99-89fb-c5f6cf405a8b,Alfa rizi,1,"ini BCA gimanaya... seharusnya kalo sistemnya sedang di perbaiki ketika nasabah transfer dana lalu gagal seharusnya pihak dari BCA mengembalikan dana otomatis ,, ini gimana coba saldo udh kepotong ,harus ngurus ini ngurus itu buat pengembalian dana ribet",0,2025-09-11 02:42:36,Thursday,2025-09,2025,02:42:36,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
5b376859-018c-46bf-9a25-75e3b45ae1d2,Avisa Febriansyah,1,"saldo saya berkurang menggunakan apk QR dan saldo saya tidak balik,tolong ya semisalnya ada gangguan QR masal tu kasi notif krna itu merugikan pengguna BCA!!",0,2025-09-11 02:22:33,Thursday,2025-09,2025,02:22:33,Mhn maaf atas ketidaknyamanan Bapak/Ibu. Sebelumnya benar terdapat kendala namun saat ini sdh berangsur normal. Jika kendala transaksi yg dialami tlh memotong saldo maka kami sarankan utk pengecekan lebih lanjut dpt menghubungi layanan Halo BCA di 1500888. Sebagai informasi utk bebas biaya pulsa dpt download aplikasi haloBCA di App Store/Play Store,,2.8.1
48459109-5123-4afc-9ebd-cdbe748ca827,Kelvin Yuli Andrian,1,"Billing address yang konyol, kasih billing address yang bener sesuai format agar bisa digunakan transaksi di website. Fee dobel juga sering dilakukan",0,2025-09-11 01:33:59,Thursday,2025-09,2025,01:33:59,"Mohon maaf atas ketidaknyamanannya, ulasan Bapak/Ibu menjadi bahan evaluasi kami guna meningkatkan layanan di masa mendatang agar kami senantiasa dapat memberikan pelayanan prima serta melayani kebutuhan perbankan Bapak/Ibu.",,2.8.1
2cb1be84-56a9-4865-a420-b1a42862d126,Ridwan SL,1,kenapa transfer ke bank lain bugs. error terus balik lgi ke login.,0,2025-09-11 01:15:24,Thursday,2025-09,2025,01:15:24,Mohon maaf atas kendala yang Bapak/Ibu alami. Saat ini tidak ada kendala penggunaan fasilitas myBCA dan dalam keadaan normal. Mohon memastikan jaringan dalam kondisi stabil. Kami sarankan Bapak/Ibu dapat mencoba secara berkala.,,2.8.1
